address, balance_nyzo, in_cycle, in_queue, drop_rules, drop_amount, dropped_amount, trx_id, height
0ed0b4ed7f4f108c04b76cb26ed6a1c519cd23fa1befdcac5a74e24aaf7ffcac,42674802,0,0,0+,125000000,125000000,tx__J080005ZqgH69000000000013K2SZo.f48N4KUQQsKryPhEd8_FsZ.QJnEjziH.__aN000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30qzhtr5bBu5uA.sCWieuhupFb-n2MYL~cSR1NEsjGhk3IG9iBMiBXx15vsZ0vEdL6tGbMqBgU6N8CKd1EWCS84SMLiI1Cf,13241570
0ed9b975f1e37a4843310fb4627ef37e8a6206625ef2cd0fcefa8302119df40a,40364893,0,0,0+,125000000,125000000,tx__J080005Zqi9.J000000000013KDXuw7AvBy3cg~SpEZRwFGz1D9v-JSfRMH30y6u.0F000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32K1EzceiHCqKiALq2Xygy6WM2yMSq05LjI.UejF0cZjGEr5h6coCD3h33hJ7oy~XM2jLYAk~MCurn64CKu1UF4xPQW73Sq,13241794
0edca83c1a5be307722e2a4278f4ffef47e2a9f87ec93d89a635c1a1ded60d10,10972252,0,0,0+,125000000,125000000,tx__J080005Zr8ZAX000000000013KQFf1GsWNuQbzG2vfj_ZSwzHwy~QjU9GAo1FuZn3h0000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31kLt7DaC~Tyyat-byupPpdvvGrv75JZN3r62UELCro2ZnvrGKmybvVHsHJKmy9H_KqipTCJiPsdcWJ9uV5xLxcrEM.Uit.,13250000
0eebcf2e676c6e5d93f4582d2efa7b9b9b28968ea5f76792473b5a3f0d1d7c5e,12380429,0,0,0+,125000000,125000000,tx__J080005Zqn9SJ000000000013LMfbDuJsCUj.5xKbMGZDXJFCFYC.UvihRKrfNSuw5W000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc323XXUZxARgZbzusEZnYy5IPk-i~7HY._L5ahhjT31itBc2eU613ZFs5NNT_7vZfcu8.3JD2KkaALYEyJ9.I3pfw7v6yZLi,13242393
0ef5fd3c61f7e8749cde3541a540c2d98b43cb4061644fa44876654d472217d7,3127956,1,0,2+,50000000,50000000,tx__IN80005ZqgDwI000000000013Mo.f67VY7itVAm1Gk32UpK3QS1yq4~Bi7qCjktz5.t000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30Nc9VgcyPQQWCgtc2NP5RMnxnfXxsKRPzoio1qU6vwepY.fKwDtFbaeZmE1-qShewcL-ciDpEu.wgMZsQRFe1c.04LoZbd,13241562
0efa56aa2776c6d5cd62923ee27a1d325ecc5f7064929acdf24b4cb1f3d9f2fa,10146746,0,0,0+,125000000,125000000,tx__J080005ZqmKYo000000000013MGnHzuUPKodpG8~WEFucCZcoV1BBGId-BKcJwfq-MF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30eF1~L~uYS_ffHF~9TQREPIhT9xxxBZ2__sQqfQEJQHLpao-A~F~gVcS6zVns7zr-F7yjV2bKMiBSn~GWaJAtdVRHL1sJ0,13242328
0efc09b679d56fc6ea0d1e760e89394cbace8adbaaff44e5d8437fdb26c77de2,40364893,0,0,0+,125000000,125000000,tx__J080005ZqoI_7000000000013MN9KEEms-sH3hXU3FBXjbIezKLH_SjCU4d_UQs7wv8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32qeI3ekLfkJYP6s1j68C9~QPJLu2GsriMxz0Fma52TtgLPg8w5bvXZ_DyVj5LkV~A58D9M0CLRV4nG~Irzp7cb9wE.yI1b,13242623
0f07f5d0dcc46a1a43fe3372ef44e80f1d4448c1562961d6113478e9371c55b6,110367575,1,0,0+2+,175000000,175000000,tx__J080005ZqkHmo000000000013NwTSdR4ryG3_AdQZSjF3PT4ic5nan7n4jhWYjttmsp000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33GUC~T8tz9oy_M7~L7AwhsPTXtRH1HtC8w-cGwN1_iuMmSsDqxr9Z.wqHcu~ZZes7BBeZUkuC9w5vxE6rbRE48EIpdamWV,13242170
0f145293a89864d7389ad3052410264085a597b041d8c29d63e3f1b2e1ed2391,37732004,1,0,0+2+,175000000,175000000,tx__J080005Zqkmvd000000000013PhiBYzpqdtWDKc5910Dg8nCCZ11Ucaup~fPJL7K8X4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30oa9pt.fQ.1g8GV.Bk_f.-gRxcXQqv-se7IyVThy_raxDueCa-HkBnHLmpWnI6.bjXA19Tt7KXg~Y4gs6_3cN3bJF8g2y_,13242121
0f33eb7804ad217a21927e8d06e4347d266b7c322b029c1bc9a21cf995dd1a51,103059310,1,0,0+2+,175000000,175000000,tx__J080005Zqknpr000000000013RfIv0iK8oFyBEYd1LgSwiqIw38I0GNsQr8t~qou6C4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30H53XUSA2_iDa8gyKD1zsKp8A8eEeoHID1Y3e7TYLUL~9hREsUw2K0Qz14x2buddf.5LR5nYMysjCnHwI7~AF2iILvUy4F,13242123
0f5174a4406b3c100c396ee83b6b811b264846612f40e7433f0f20de29f85d57,15960000,0,0,0+,125000000,125000000,tx__J080005ZqjS7t000000000013T5SG41If10cenZFeUL16Qq8hD4Mgeu3fN-xVzEWomt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31Cc6jkZ4oWr4do6hRaKR4jHKApWHCvfI4jJBiP9giNLUrYaFkbnvuyP25gvysZNFnDMDAq2k7VEjE2tS~kxq89_smmzUQ-,13242043
0f53db6f8ffdd054e8ad28fb8a5591829b2351deb62063f53cf3c1c256ca04a2,88644130,1,0,0+2+,175000000,175000000,tx__J080005ZqnNxv000000000013TfssW_.S5jFIiAZzCnhxGJAkuYU86fTfff1NCsa1a8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30uPGu0UF2xBv.dU8gp5KXpQMMHKxLpkVA1QE0_g-K5AAL5fRjoFM19GE90heFb1qnkgsMe~d1XaHJLP6qeM5F5MGEuPw8t,13242484
0f67ee4e3ebc804f52ca50cb18fc97ad13ba796a1e282a925fbdaae76679063c,557331577,0,2,0+,125000000,125000000,tx__J080005ZqgBpy000000000013UwLjAY-x4.iQC3b6fQoIheYvnFva2HioZUHXUqX1AN000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32Yn8MyVWMtqRewMyr~LYms8oanZMk.H.oomEFervBGwBMFTe5UjCsv8iufhKTyDYi1HkJ5ifmLCvpu8IBgqwBd6ToY-nvU,13241557
0f6cddb3cbe5e672a14aca710018cd05334007b2102fc992c2397f935af469ef,30441406,0,0,0+,125000000,125000000,tx__J080005ZqiRB~000000000013URuJ-MCXEayiJGP01Ad1jd01Z8gb-DiNAC_BTISrv-000000cFe4iSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33fUdy.sKZ2a9MxkMAcFuv3ZsNd6Pq.RbAkodh.AJ_sTE6Xv2sF1RRa1o~x_KCgWW3SQen-GGxiJFzQyNx~5.J1RTU3JsP.,13241892
0f7e03f77b26bca4267da3356005b5eb9fe8d4c498a1f972cb50b134fb4ab401,10972356,0,0,0+,125000000,125000000,tx__J080005Zqgy1i000000000013VW3.VJDMagDwrcTp0nTYX_FTcipFwCQQT2PdfKaK04000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31xYS6cCY8-gz46HZRFKuxBS4xgC1gk4~AhgiT0CJW8z_XvVb67x~mEudUT4ET2tXIQrkIebhTT~Eg3rAgnbStd662MgEbz,13241549
0f9576a6961dbb234597fdb865b06e3933e9545634aae2f75071721874dcf784,49974750,0,0,0+,125000000,125000000,tx__J080005ZqnuHE000000000013XmUGGpuLQd5C_UWqs1LejfGm5pSHLbVk75Q67jt.Wg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32Y1WCpUrDssrLX5RLha9_KrzHfyXLJBPJLf0t1K2A7j.NgBpRm9KEWDE.tM~0mAVPT2wIR_XxE1h8ETkkAux89jWPRI7Jp,13242440
0f9cc444141a07753206bf75b8f6cfb065ec5396a1999c26d284573f0308de64,10972374,0,0,0+,125000000,125000000,tx__J080005ZqoF0s000000000013XR4h1gr1VkQ1I.TLfsfJ6oJkXryDqNDSFhofNc8VDg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31jJ.~V6E.Zmf60QigreDVWCekbPXqhjAwZUyhnwY2cxGEcA8R51e4bCqNxzz62Ldsoq5orSK2BiJ78J.wy7vt7pHGT0QN~,13242614
0fa5ff150d6ba87d6bd5212aeeb1a5795559f66337293c1a371ff598729d0c88,1704237070,0,0,0+,125000000,125000000,tx__J080005ZqjL6I000000000013Yo_5gTIH7TITi4HZI6Cvmmq.DcVajNrdP_TD7au38x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32qFo_wH3uYNitbTS5uA2UVe6iBg~8zwU3F-0yvNLi64kE~Pe3rS9FP9AbVmM~GcmtR-2VzBgaUpr1MdyNy5et93cZ4hIxq,13242029
0fa7644ee0dd203ae21dc82f69b7a619f4da5c3f4fd3468301999ffd0804c1d3,40364891,0,0,0+,125000000,125000000,tx__J080005ZqfZHh000000000013YuBjL3u83Iz7txMrsvD6wjro3.fSSr30qDw_gx4Nuc000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30zrjW.LZkeh79YINZMDWDmBydJmIe6gzzDyfXiUuxx4VtHTUv3ktbXXd..s9eEh~UEpjf3D1yohpyr8tcATKF3MQhf35rF,13241461
0fe8e2dedfa4fb8014561665fd8d6688620d92e116e764d5be9310e98dbd5aa8,81464007,1,0,0+2+,175000000,175000000,tx__J080005ZqmWG5000000000013~AzVK~B~W0kmyqC_pTDz68dBL4nXUjmMGcgYpU.nHx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32NMyQYxWCwWV216GrubvrsKK.-yBzaj9R1MIhuEak~GRbvYG3.fhhKWnGCkzm7m5G3SoDvP-xKtgvH1zp4Sjk5YfzC0xy5,13242353
0fef0573f868fa25e970058fa664629937a66fc2dfe207b8c644e0673a544ebf,10244252,0,0,0+,125000000,125000000,tx__J080005ZqoaiV000000000013~-5t_yF~zoGt0nfGDhzDjvDs-bwWxvWPBjxqRGkjI-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32-.hZLjDBkeBaz0vgGK9Toc-UGv6K4b2Ww8KSxwhI5QhcmjTddxWpPNPDiQXdQsci~PXXEHC~FnGzpSfSgHYp84JGKGWbs,13242544
0fff2d048d7ac022366b911e23fb526a2740e936851e2e2a44dfe2253383c929,81635672,1,0,0+2+,175000000,175000000,tx__J080005ZqmNNQ000000000013_-K18TYN28UrX4v8_Kirzu0Yjr57zWHhd_z9je3QiB000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31Q-fkD9L66Z5nCr~eRtZNn-uL~M7cU~i-iTYBNg5Hi20F7XAukJ9Vb8HQ8vDVVC2c_nAZ3aujwboYwUJs7nW0fCfrpH9M3,13242335
1001068eb62c20b3f50439647523a4be8e710723c1419abde2e1917a47b136d0,16761973,0,0,0+,125000000,125000000,tx__J080005Zqj0W9000000000014046AIpJ8bfT13CBuieBMFXP1Qf1gqH.WL6hvBvPdK0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31SRK8Kv6Lf2-KkJvNo2kreP3XiCUWebzIU.QJ9YRehf5HHA6Lz1k53KeRwpbIVTQhHBV7n21w4EYrKguvJwxFd768NpbEh,13241923
100ea4bbf523d9a1882210620d447abade3a27ca75f10aff43c35acadbd502f0,10795060,0,0,0+,125000000,125000000,tx__J080005ZqktHo0000000000140YBL_kAUr688y1z3khYLKWY9-GT-gI_g-drQKMm0M0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30oIt.3L8Vp~zwZhYrzfhEachSJf03yRV5PrS2Srr3XJfe5oQpTmJF27TvdmUowSwqLzj-LItPzwSfMEKkRGqF2kLtfK1nJ,13242138
1027e464d04f11f3e790f7cf958e98824c6bd6b490927ae1d0c6aacd8e1f0549,201028549,0,2,0+,125000000,125000000,tx__J080005ZqgkxX0000000000142wBqd1f4wfEBfwfCpYpxBPITIigBEIyScrHRpWw1kB000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32E.j04qRvdjD5REs.TI~QXXHnQ7Npd8uGXzjYWzvixok6uVzrFjUS0Jef~CNi47Z.yvNXk.eigMfj9VGbRvf8cTnGqxIM4,13241520
1028ac4214050cbb611f4eb8add19004c7450ae654e56505d36c776ebf2c3546,74693386,1,0,0+2+,175000000,175000000,tx__J080005Zqi30p0000000000142zJgyg53bKy7SYWIu6g1cu52LqkXnk5SUPVsI-Jdkp000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30iA7XTC.ByC.j7uRu9GVQT_mNvZ0qz4WmFP6Csg9MXti2NgVDwaIh5MUqoCJILHPfNojUA1.EdTkrvBTS4tfJ69f_u1Keb,13241778
10354b0e003feb9547a046c2b67ae703f7b09502776b6acb464a8a20a0a8cb1f,462263374,1,0,0+2+,175000000,175000000,tx__J080005ZqmBtX0000000000143mb3x0_YXm7F4s2KEIE0_vNCg9VrUIbhBHa8a2FQP-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31URzFhruKdQBAuQAU-jdNZmIgAXEK0gH8e-4DYANJwECZFJBuzHjNVpa5T6tTMHwfew.ZpJ90ZV~GRmk_kNFg92yg1LnkB,13242306
104ec15872473376d3d1ce17ffb7ef92fbe4323be351d7484fcd43d733514770,10667366,0,0,0+,125000000,125000000,tx__J080005Zqgrsr0000000000144Z1n797cVsjStWo_ZwMBMMBcAMAkuu8j-T3TRdhhV0000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31cRRoL.inU~F.NSiPNMdzSh7e0oABZof_XFsrubT6oMPmVXkT8MEUyDLCMmy2H94N6e8fzDT-WzXXh5e8ACnW7zSJ8b95~,13241533
105e98a0a045191e584e52a6b934e671e047c66863195debe81d008c43e8b1b7,88603843,1,0,0+2+,175000000,175000000,tx__J080005Zqkd-B0000000000145YpFa156hXpjCaDLjjDtv17PDyA6mVIY1S0A4fFJst000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31om~oU_zZZ3IIUyhZt24L5nV0w6c_F3oQJiki-588eQyCkhSMB9yrsQxUbXGDHGVMddejot3rcDHEryK6R6tN3g5bJWnoE,13242103
10835ddd1aeaa84a252616438ff37378ba1c6d3070574a98bed68643f7560718,61498510,1,0,0+2+,175000000,175000000,tx__J080005Zqkv.F0000000000148duVhIHH4FC9yq3A_dRvbFtsj1NmSHpMKr6g_un1Px000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32wF6XwEz4Y.qV7KnhUVd.CYCLvT_yoyEbrUGrZv8LbCKJz.gYHjHE9UHZ1gXFQkLTn-BxZX1PLyu2U4hBVNEkf9JsigKCL,13242143
108578a8957febea0f092dcd65b4b3f8450623dac3dae697fb46592997fa096f,250422375,0,0,0+,125000000,125000000,tx__J080005ZqnrKa0000000000148mWH9m_Y~Ff2iVdqsiR~4k68.I3ULro~SqqaqwY2n-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc330HUE5nEwWbd_eipRJjMaM3X8zSzuk5P9t0kkJIsgEWR9gT~VtppI7pxcs3cusGKBcsEdwiWrtYMfjAx5B89BapHV5YYkp,13242433
1086e68cdfa45152d60200479f1fe8b94212d1104885342d54b5273885191264,70832570,1,0,0+2+,175000000,175000000,tx__J080005ZqoZJC0000000000148sDAd~Bkmbn0x17EP_FLk8iSh18yjgKmbkEe8kq4Dg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30NVbrc2JP-EJYFatvJYK2U0I1GAy6HaE.qSjsPmcVCniio6LJQJjce6fN3_96mPG323RMFDAeNHKceCYzkz.Nd9fztD4vx,13242660
10959166a0eb87e92f4fa5823cf3914e57e512636fbafa0a021c22b22c3d0046,10809011,0,0,0+,125000000,125000000,tx__J080005ZqhEn40000000000149nhqH3Iy~BMjYn2ffehjCwC4DdMLMFa0yNzJzN.04p000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31dFHB0GXQXcMgw.dQaBRDcQuAaKg5y2U16kJAHhGqheTSEy~NMdMPcmot3ZgD43Rzj370N4ESccBeR2Bjz.yBfjaf0WwKt,13241713
1098038c9947dee39589bce99549ea13f30bf3f40839dfcf295dd12c28b773f1,10684133,0,0,0+,125000000,125000000,tx__J080005ZqgCY.0000000000149x3A9C7VLemzsRGCkEH4_cb-_g8eu_famVhb2zVt_4000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32t5NXiRms9pFt_ToFgKsiKqZVtoaDMQDAu~y9W4pLRLAvyI4-91A93HwVbRHJR4T_1fmeobpixUv3BTZPP2aN71U0XGauJ,13241560
10a4b9a9a13265e14a6bfbb785c242c6f0323e1151b229c8ce9efb78e89d975a,255590263,1,0,0+2+,175000000,175000000,tx__J080005Zqg8Ld000000000014aiXHr4Qqv5ar_LVyt92PM0Qfy5hJzE8RGZZvezuCTF000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30ThguwgIMYG-5CWChpdpka-sC2rYo~pTPmfpV_~vCqa0.LgGS9a5vSQRP3IwkfQZUp5dG5a8aTor5ZQK4J5Hp3kX5cTiNI,13241492
10b49ee6384609e418ce2592d5698ecc880f1db7763e900f3f3b52832cdcec74,614448217,1,0,0+2+,175000000,175000000,tx__J080005ZqnAE5000000000014bivXAy62vgpRzniTnDeR8xf7suUfG0ffRKixQRtZ7g000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33WzRg0v-8Q1Ed9KdBAKHvQN6xqE8FBPp1UBaxJZd5Vhy1QtC7ez7iDknA1.1YxBsX6jU95hypIM-LuiJwLZfB3xBbzRjvV,13242454
10bc31b6bdb2df54b27ef3fdcad2900c3f2928e97c88ba034f318f0946a80f21,3910585,1,0,2+,50000000,50000000,tx__IN80005Zqo7V0000000000014bNPKIUQVTiQwMf.QKag33-GaeC-zbF3jR6f2krF3Q4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30Nc9osDwXECcjJxTHYN0CCMoVUK9fKXowhte~wAqdDAt~nPnK5.wJZ3_1v-~v9m-In1EoI3wP7j~dWIT2z9srNn0qyNtN0,13242538
10e788eab97990180301479e1dcafb2bc7867c08e0be571815f00b84272555e7,593206850,1,0,0+2+,175000000,175000000,tx__J080005ZqoxMc000000000014ev8YICXB1x30kvv7tIZa-v6w0AxMCtp5w0by2tCmvt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc334Gkrp6n1u8UAQ29xUE1xpef61jusNGI4euiPhh2qJAEzXXk_y6z4.SBK2QPCQ51ou1niXbDenM9hz3.pNsax9Q5uPGu6s,13242597
10e9818b738d503e3aec37eac5096c30915201a775054c41c96cabe18d34cc76,58718618,0,0,0+,125000000,125000000,tx__J080005ZqnUeW000000000014eD1zVedk3WYZ3wHPgCJc95i0ruT1kP1QnQIWpSSR7p000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc304vc4UQwiHYLzMEp6a-RI4HerwaCmw4VAHt58UP-t1A5xNdGkd0WILSxGJ5TwwL.HYaKTU3E25Zz-zvuBx3oB1w9p~MHFR,13242497
10f125dc036f2c9cc31dbad7c01f17f189ff4e06178484c329edd501820ef960,46287908,0,0,0+,125000000,125000000,tx__J080005ZqgnmJ000000000014f4CV0dMb9R37sIoN1-o-pE_jxpoy8j3avVm0p8e~n0000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33vL_~rKpHyUzQUbggKRo2KhM9y1w3qeejy-pgQBV_SCmwaHDnXb4rkurmrW6jdbmTYAY3dH.6w2eoyx_L6o2B2ruUqwMiN,13241524
10f2bcc4d3682973d4b942fca685bdb0ff5510ac35d7edf6acfe6074c523dcf3,1123495424,1,0,0+2+,175000000,175000000,tx__J080005ZqnHv9000000000014fa-PddFaofkLkb-GFn.Jf.m4aNTT~VUIfXxuckAVfc000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31gwK0QJbC_bxh-BJchPaLd0z57QUmwj1cgqAj14Vb1~tahrTsoNmR-Hk.gYNxty~4BEonjsyem2h.yzxvUwTJ6u8mbmgRb,13242470
1102eb65d94a8da2721fdaea450c95e574d0f407920aa365a053e71484cf2764,44006471,1,0,0+2+,175000000,175000000,tx__J080005ZqneVM000000000014gbIquCaAr9Q7.IHhgQmXojg.0vi2HdCF5fE58jf9Ug000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33jGEzp2XGZwGzKJYX-1VkEyu3AzrZ2Qkw-5N8NoDwiPLns5Wav_vsS329A4sk.a_ztAGBi8GceZ9dDNx_KRFBey5fdX1~9,13242405
1106364ec46814506af6c8a5f7a3a49982aebc51cdb417cd1f6e1f4f0922cc15,47203455,1,0,0+2+,175000000,175000000,tx__J080005Zqo5VH000000000014gpUjJhF551H.JzC.YeBDpaLM57dK1wd7UWwjNBzR1k000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30Pt8vw-t.6QD0XTq5FdQL-hpDZGMkKbXa.B13WaWf6NJjebvuye3bLqoCipIuRFNiV7QaW~kN0NuH.2PUUXkt9_NqcnCBM,13242534
111c286a9d8b79d184147806a715319fc5e4e26d5c168a4d4d7c68423a67c0f3,10524534,0,0,0+,125000000,125000000,tx__J080005Zqm9K.000000000014hNFrGUbvu6457x6GPkPE-oBWDTt5FGdjoPFgAGENfc000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30s7LKyG-XFA_mP3F1uevDqNM0F3e4Gnh6VTmW3Fia2zYnSS6KbZs.qQwgIHN-oY9QrWS~n0q1tH6n~5~h_S0Wca1p0E3bG,13242243
1127ed6cb34f6553bed96e72b331b644a3861e4479b16eb35eb00de92ca8fca7,11179576,0,0,0+,125000000,125000000,tx__J080005Zr8YQI000000000014iwKsbdfqme~UnXQJR6Uhae67BhXJnYRoI0dYiQF_at000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc320EX~5T0P7-pHCNfzQp9M7ejUSDWtA5ThwH5iS_Bn.mxU8S4yaL8cK7CukqxLXmcGwk5N2HX.uH4.eiF~nAt0bQvo3gcPn,13249998
114ad5f2272c13625cb04102e509b170b48c019913a88f22070e5ae2eca179f3,223214250,0,0,0+,125000000,125000000,tx__J080005ZqmG8X000000000014kIm-ztJ4U9tJ442XgDPtbic0qBjH8-z1NXrWLQyvwc000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31Rfb1eZ~2vCIFC78E8~AZzEzA6wtdHr3a~oavngvEBGyAA3ve9p4ieCnWr7MpV8LUImQNuUExUi1eQ7bZuY1JfLb6WDpBY,13242317
114d5b8767ec2f571bb436f2eb6393b46fe8828f0ca79b1b7b981196788ac089,820410485,1,0,0+2+,175000000,175000000,tx__J080005Zqm~Re000000000014kTsyUwJbTtsK3sQYUejK6_FxF-cGXJsvXxhCEzaN8B000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc320VdzpxpxIruFq6bgIjMhi7FNU6v8-ex.SGRw~LEjfNYSBaHMN7ZEdzrEKuoR62g9LwuJ6BxS.MrYTXQPcmP0cAEH3z6sM,13242367
116179335c4452f507c19789408af168a8ad66a044639bc855baf62da8f2f53b,45833910,1,0,0+2+,175000000,175000000,tx__J080005ZqoowQ000000000014n5XcTP4kMk7Nqv9g8IPrazKqH14pXM8msIUbrAQ.jJ000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31pkgB098-0QzSCNim3n6t08zvQybQ1UYUp_iHB~Zik0v_NbpD5C.TfQzUURHjoJ94~VG70Io~kXh75gZ753UgdBHfrfzTr,13242575
